split,path,class_id,class_name,width,height,area
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11868.ppm,5,Speed limit 80,28,28,784
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11869.ppm,2,Speed limit 50,49,47,2303
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11870.ppm,18,General caution,38,36,1368
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11871.ppm,9,No passing,70,72,5040
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11872.ppm,35,Ahead only,26,27,702
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11873.ppm,0,Speed limit 20,53,56,2968
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11874.ppm,18,General caution,35,34,1190
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11875.ppm,2,Speed limit 50,47,48,2256
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11876.ppm,5,Speed limit 80,33,33,1089
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11877.ppm,26,Traffic signals,33,32,1056
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11878.ppm,10,No passing trucks,32,31,992
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11879.ppm,13,Yield,55,46,2530
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11880.ppm,10,No passing trucks,82,82,6724
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11881.ppm,4,Speed limit 70,39,41,1599
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11882.ppm,8,Speed limit 120,49,52,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11883.ppm,26,Traffic signals,37,34,1258
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11884.ppm,2,Speed limit 50,76,80,6080
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11885.ppm,9,No passing,70,70,4900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11886.ppm,10,No passing trucks,39,39,1521
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11887.ppm,3,Speed limit 60,34,34,1156
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11888.ppm,25,Road work,82,88,7216
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11889.ppm,41,End no passing,42,43,1806
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11890.ppm,16,Trucks prohibited,33,32,1056
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11891.ppm,8,Speed limit 120,39,39,1521
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11892.ppm,14,Stop,179,172,30788
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11893.ppm,7,Speed limit 100,26,29,754
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11894.ppm,10,No passing trucks,28,27,756
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11895.ppm,23,Slippery road,39,35,1365
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11896.ppm,13,Yield,46,45,2070
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11897.ppm,9,No passing,35,36,1260
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11898.ppm,12,Priority road,41,40,1640
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11899.ppm,12,Priority road,56,55,3080
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11900.ppm,8,Speed limit 120,42,43,1806
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11901.ppm,38,Keep right,33,33,1089
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11902.ppm,15,No vehicles,93,92,8556
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11903.ppm,9,No passing,53,54,2862
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11904.ppm,30,Beware of ice/snow,30,31,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11905.ppm,38,Keep right,49,53,2597
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11906.ppm,14,Stop,39,38,1482
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11907.ppm,1,Speed limit 30,31,30,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11908.ppm,25,Road work,132,116,15312
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11909.ppm,1,Speed limit 30,84,84,7056
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11910.ppm,20,Dangerous curve right,40,40,1600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11911.ppm,9,No passing,62,61,3782
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11912.ppm,26,Traffic signals,74,70,5180
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11913.ppm,23,Slippery road,83,76,6308
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11914.ppm,2,Speed limit 50,64,61,3904
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11915.ppm,38,Keep right,39,41,1599
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11916.ppm,12,Priority road,71,61,4331
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11917.ppm,3,Speed limit 60,37,37,1369
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11918.ppm,20,Dangerous curve right,38,39,1482
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11919.ppm,12,Priority road,62,57,3534
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11920.ppm,13,Yield,35,37,1295
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11921.ppm,38,Keep right,35,35,1225
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11922.ppm,10,No passing trucks,55,46,2530
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11923.ppm,22,Bumpy road,47,42,1974
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11924.ppm,3,Speed limit 60,48,47,2256
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11925.ppm,30,Beware of ice/snow,59,56,3304
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11926.ppm,35,Ahead only,38,36,1368
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11927.ppm,17,No entry,34,66,2244
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11928.ppm,11,Priority at next intersection,37,35,1295
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11929.ppm,18,General caution,53,53,2809
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11930.ppm,4,Speed limit 70,39,37,1443
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11931.ppm,33,Turn right ahead,77,77,5929
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11932.ppm,17,No entry,26,27,702
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11933.ppm,9,No passing,47,46,2162
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11934.ppm,9,No passing,85,89,7565
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11935.ppm,25,Road work,44,44,1936
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11936.ppm,36,Go straight or right,46,44,2024
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11937.ppm,6,End speed limit 80,30,31,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11938.ppm,3,Speed limit 60,43,44,1892
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11939.ppm,13,Yield,37,42,1554
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11940.ppm,29,Bicycles crossing,34,31,1054
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11941.ppm,5,Speed limit 80,31,30,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11942.ppm,7,Speed limit 100,42,42,1764
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11943.ppm,4,Speed limit 70,33,33,1089
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11944.ppm,4,Speed limit 70,40,40,1600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11945.ppm,2,Speed limit 50,57,56,3192
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11946.ppm,38,Keep right,29,29,841
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11947.ppm,20,Dangerous curve right,47,48,2256
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11948.ppm,4,Speed limit 70,62,60,3720
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11949.ppm,8,Speed limit 120,49,50,2450
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11950.ppm,22,Bumpy road,43,41,1763
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11951.ppm,3,Speed limit 60,49,52,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11952.ppm,3,Speed limit 60,43,43,1849
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11953.ppm,8,Speed limit 120,26,28,728
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11954.ppm,14,Stop,38,38,1444
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11955.ppm,4,Speed limit 70,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11956.ppm,7,Speed limit 100,79,79,6241
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11957.ppm,18,General caution,61,58,3538
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11958.ppm,28,Children crossing,51,52,2652
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11959.ppm,13,Yield,56,51,2856
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11960.ppm,18,General caution,54,55,2970
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11961.ppm,1,Speed limit 30,37,37,1369
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11962.ppm,34,Turn left ahead,29,29,841
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11963.ppm,25,Road work,74,69,5106
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11964.ppm,7,Speed limit 100,59,60,3540
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11965.ppm,4,Speed limit 70,38,36,1368
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11966.ppm,16,Trucks prohibited,29,30,870
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11967.ppm,11,Priority at next intersection,67,63,4221
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11968.ppm,38,Keep right,41,76,3116
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11969.ppm,10,No passing trucks,38,37,1406
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11970.ppm,2,Speed limit 50,32,34,1088
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11971.ppm,22,Bumpy road,37,34,1258
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11972.ppm,2,Speed limit 50,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11973.ppm,8,Speed limit 120,58,61,3538
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11974.ppm,8,Speed limit 120,47,50,2350
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11975.ppm,38,Keep right,82,94,7708
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11976.ppm,22,Bumpy road,31,28,868
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11977.ppm,25,Road work,50,46,2300
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11978.ppm,38,Keep right,33,33,1089
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11979.ppm,17,No entry,31,32,992
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11980.ppm,8,Speed limit 120,38,39,1482
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11981.ppm,38,Keep right,57,57,3249
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11982.ppm,1,Speed limit 30,77,81,6237
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11983.ppm,2,Speed limit 50,40,41,1640
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11984.ppm,6,End speed limit 80,30,31,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11985.ppm,7,Speed limit 100,44,43,1892
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11986.ppm,18,General caution,41,40,1640
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11987.ppm,9,No passing,27,27,729
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11988.ppm,3,Speed limit 60,31,30,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11989.ppm,10,No passing trucks,35,32,1120
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11990.ppm,11,Priority at next intersection,81,72,5832
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11991.ppm,8,Speed limit 120,44,47,2068
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11992.ppm,31,Wild animals crossing,38,36,1368
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11993.ppm,11,Priority at next intersection,86,80,6880
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11994.ppm,9,No passing,51,51,2601
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11995.ppm,16,Trucks prohibited,61,63,3843
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11996.ppm,17,No entry,32,36,1152
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11997.ppm,8,Speed limit 120,44,46,2024
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11998.ppm,8,Speed limit 120,40,40,1600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\11999.ppm,23,Slippery road,39,37,1443
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12000.ppm,2,Speed limit 50,40,44,1760
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12001.ppm,3,Speed limit 60,57,55,3135
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12002.ppm,2,Speed limit 50,76,84,6384
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12003.ppm,5,Speed limit 80,46,43,1978
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12004.ppm,2,Speed limit 50,43,42,1806
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12005.ppm,5,Speed limit 80,80,81,6480
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12006.ppm,22,Bumpy road,41,37,1517
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12007.ppm,38,Keep right,31,32,992
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12008.ppm,22,Bumpy road,35,31,1085
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12009.ppm,22,Bumpy road,32,29,928
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12010.ppm,13,Yield,92,83,7636
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12011.ppm,3,Speed limit 60,76,80,6080
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12012.ppm,22,Bumpy road,47,45,2115
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12013.ppm,14,Stop,34,35,1190
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12014.ppm,12,Priority road,29,27,783
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12015.ppm,2,Speed limit 50,36,36,1296
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12016.ppm,24,Road narrows right,119,116,13804
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12017.ppm,14,Stop,84,82,6888
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12018.ppm,10,No passing trucks,39,38,1482
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12019.ppm,42,End no passing trucks,51,52,2652
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12020.ppm,7,Speed limit 100,47,47,2209
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12021.ppm,15,No vehicles,34,54,1836
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12022.ppm,8,Speed limit 120,36,36,1296
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12023.ppm,12,Priority road,51,46,2346
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12024.ppm,26,Traffic signals,96,104,9984
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12025.ppm,13,Yield,72,60,4320
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12026.ppm,10,No passing trucks,33,31,1023
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12027.ppm,1,Speed limit 30,31,29,899
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12028.ppm,12,Priority road,55,55,3025
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12029.ppm,4,Speed limit 70,34,36,1224
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12030.ppm,7,Speed limit 100,29,29,841
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12031.ppm,8,Speed limit 120,62,58,3596
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12032.ppm,21,Double curve,70,73,5110
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12033.ppm,13,Yield,52,49,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12034.ppm,38,Keep right,26,27,702
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12035.ppm,17,No entry,27,32,864
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12036.ppm,7,Speed limit 100,43,45,1935
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12037.ppm,2,Speed limit 50,40,41,1640
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12038.ppm,4,Speed limit 70,59,59,3481
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12039.ppm,39,Keep left,41,44,1804
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12040.ppm,26,Traffic signals,56,56,3136
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12041.ppm,36,Go straight or right,63,67,4221
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12042.ppm,9,No passing,36,37,1332
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12043.ppm,1,Speed limit 30,35,35,1225
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12044.ppm,12,Priority road,44,46,2024
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12045.ppm,9,No passing,40,39,1560
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12046.ppm,28,Children crossing,45,45,2025
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12047.ppm,5,Speed limit 80,35,33,1155
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12048.ppm,38,Keep right,30,32,960
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12049.ppm,2,Speed limit 50,31,31,961
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12050.ppm,2,Speed limit 50,44,45,1980
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12051.ppm,1,Speed limit 30,39,43,1677
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12052.ppm,9,No passing,33,33,1089
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12053.ppm,20,Dangerous curve right,35,37,1295
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12054.ppm,12,Priority road,111,109,12099
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12055.ppm,1,Speed limit 30,40,40,1600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12056.ppm,3,Speed limit 60,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12057.ppm,41,End no passing,62,62,3844
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12058.ppm,9,No passing,49,49,2401
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12059.ppm,13,Yield,99,92,9108
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12060.ppm,37,Go straight or left,47,46,2162
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12061.ppm,13,Yield,27,26,702
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12062.ppm,33,Turn right ahead,74,85,6290
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12063.ppm,4,Speed limit 70,32,31,992
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12064.ppm,35,Ahead only,61,63,3843
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12065.ppm,35,Ahead only,72,71,5112
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12066.ppm,5,Speed limit 80,31,30,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12067.ppm,35,Ahead only,46,45,2070
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12068.ppm,25,Road work,52,49,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12069.ppm,9,No passing,31,30,930
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12070.ppm,2,Speed limit 50,52,49,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12071.ppm,26,Traffic signals,34,32,1088
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12072.ppm,17,No entry,30,35,1050
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12073.ppm,35,Ahead only,67,70,4690
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12074.ppm,12,Priority road,108,108,11664
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12075.ppm,18,General caution,154,134,20636
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12076.ppm,37,Go straight or left,67,68,4556
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12077.ppm,31,Wild animals crossing,43,39,1677
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12078.ppm,38,Keep right,95,95,9025
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12079.ppm,16,Trucks prohibited,48,49,2352
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12080.ppm,1,Speed limit 30,60,59,3540
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12081.ppm,38,Keep right,44,43,1892
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12082.ppm,10,No passing trucks,29,29,841
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12083.ppm,12,Priority road,70,71,4970
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12084.ppm,35,Ahead only,40,39,1560
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12085.ppm,10,No passing trucks,111,119,13209
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12086.ppm,10,No passing trucks,39,39,1521
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12087.ppm,20,Dangerous curve right,59,56,3304
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12088.ppm,2,Speed limit 50,68,67,4556
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12089.ppm,3,Speed limit 60,29,29,841
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12090.ppm,18,General caution,39,35,1365
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12091.ppm,1,Speed limit 30,109,109,11881
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12092.ppm,38,Keep right,27,58,1566
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12093.ppm,33,Turn right ahead,48,50,2400
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12094.ppm,2,Speed limit 50,28,27,756
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12095.ppm,3,Speed limit 60,33,34,1122
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12096.ppm,18,General caution,100,86,8600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12097.ppm,16,Trucks prohibited,51,51,2601
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12098.ppm,42,End no passing trucks,36,36,1296
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12099.ppm,38,Keep right,34,35,1190
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12100.ppm,13,Yield,63,59,3717
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12101.ppm,1,Speed limit 30,58,63,3654
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12102.ppm,2,Speed limit 50,36,36,1296
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12103.ppm,4,Speed limit 70,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12104.ppm,24,Road narrows right,87,88,7656
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12105.ppm,19,Dangerous curve left,51,49,2499
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12106.ppm,4,Speed limit 70,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12107.ppm,24,Road narrows right,97,88,8536
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12108.ppm,1,Speed limit 30,35,34,1190
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12109.ppm,11,Priority at next intersection,30,30,900
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12110.ppm,7,Speed limit 100,84,83,6972
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12111.ppm,21,Double curve,120,124,14880
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12112.ppm,18,General caution,26,26,676
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12113.ppm,8,Speed limit 120,69,69,4761
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12114.ppm,6,End speed limit 80,26,29,754
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12115.ppm,1,Speed limit 30,62,52,3224
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12116.ppm,2,Speed limit 50,72,71,5112
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12117.ppm,31,Wild animals crossing,40,40,1600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12118.ppm,12,Priority road,112,112,12544
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12119.ppm,12,Priority road,75,80,6000
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12120.ppm,25,Road work,30,34,1020
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12121.ppm,15,No vehicles,52,55,2860
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12122.ppm,13,Yield,31,35,1085
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12123.ppm,13,Yield,75,67,5025
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12124.ppm,1,Speed limit 30,60,51,3060
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12125.ppm,16,Trucks prohibited,44,45,1980
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12126.ppm,5,Speed limit 80,52,50,2600
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12127.ppm,32,End speed and passing limits,38,37,1406
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12128.ppm,38,Keep right,29,27,783
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12129.ppm,8,Speed limit 120,91,98,8918
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12130.ppm,25,Road work,33,34,1122
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12131.ppm,35,Ahead only,49,54,2646
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12132.ppm,8,Speed limit 120,50,48,2400
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12133.ppm,25,Road work,89,97,8633
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12134.ppm,8,Speed limit 120,73,76,5548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12135.ppm,40,Roundabout mandatory,59,60,3540
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12136.ppm,2,Speed limit 50,65,62,4030
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12137.ppm,5,Speed limit 80,52,49,2548
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12138.ppm,3,Speed limit 60,40,41,1640
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12139.ppm,38,Keep right,36,39,1404
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12140.ppm,31,Wild animals crossing,67,64,4288
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12141.ppm,5,Speed limit 80,31,32,992
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12142.ppm,38,Keep right,39,41,1599
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12143.ppm,5,Speed limit 80,29,28,812
test,data\raw\gtsrb\GTSRB\Final_Test\Images\12144.ppm,10,No passing trucks,28,29,812
